NEIGHBORHOOD,Under_18_Crime_Count_unit,Over_18_Crime_Count_unit,Total_Crime_Count_unit,Under_18_Percent_Local_unit,Over_18_Percent_Local_unit,Under_18_Percent_Global_unit,Over_18_Percent_Global_unit,Park_Count_unit,Non_Park_Count_unit,Park_Global_Percent_unit,Other_Global_Percent_unit,Total_Facilities_unit,Activity_Count_unit,Cabin_Count_unit,Community_Count_unit,Concession_Count_unit,Dugout_Count_unit,Firehouse_Count_unit,Medic Station_Count_unit,OFFICE_Count_unit,Office_Count_unit,POLICE_Count_unit,Police_Count_unit,Pool_Count_unit,Pool Closed_Count_unit,Pool/Rec_Count_unit,Rec Center_Count_unit,Recycling_Count_unit,Restrooms_Count_unit,SERVICE_Count_unit,STORAGE_Count_unit,Salt Dome_Count_unit,Senior_Count_unit,Service_Count_unit,Shelter_Count_unit,Storage_Count_unit,TRAINING_Count_unit,Training_Count_unit,Utility_Count_unit,Vacant_Count_unit,Activity_Percent_unit,Cabin_Percent_unit,Community_Percent_unit,Concession_Percent_unit,Dugout_Percent_unit,Firehouse_Percent_unit,Medic Station_Percent_unit,OFFICE_Percent_unit,Office_Percent_unit,POLICE_Percent_unit,Police_Percent_unit,Pool_Percent_unit,Pool Closed_Percent_unit,Pool/Rec_Percent_unit,Rec Center_Percent_unit,Recycling_Percent_unit,Restrooms_Percent_unit,SERVICE_Percent_unit,STORAGE_Percent_unit,Salt Dome_Percent_unit,Senior_Percent_unit,Service_Percent_unit,Shelter_Percent_unit,Storage_Percent_unit,TRAINING_Percent_unit,Training_Percent_unit,Utility_Percent_unit,Vacant_Percent_unit,Total_Length_With_Steps_unit,Total_Steps_unit,Length_per_Step_unit,Zero_Steps_Total_Length_unit,tree_count_unit,Under_18_Count_unit_unit,Over_18_Count_unit_unit,Total_Count_unit_unit,Under_18_Percent_Local_unit_unit,Over_18_Percent_Local_unit_unit,Under_18_Percent_Global_unit_unit,Over_18_Percent_Global_unit_unit,Park_Count_unit_unit,Non_Park_Count_unit_unit,Park_Global_Percent_unit_unit,Other_Global_Percent_unit_unit,Total_Facilities_unit_unit,Activity_Count_unit_unit,Cabin_Count_unit_unit,Community_Count_unit_unit,Concession_Count_unit_unit,Dugout_Count_unit_unit,Firehouse_Count_unit_unit,Medic Station_Count_unit_unit,OFFICE_Count_unit_unit,Office_Count_unit_unit,POLICE_Count_unit_unit,Police_Count_unit_unit,Pool_Count_unit_unit,Pool Closed_Count_unit_unit,Pool/Rec_Count_unit_unit,Rec Center_Count_unit_unit,Recycling_Count_unit_unit,Restrooms_Count_unit_unit,SERVICE_Count_unit_unit,STORAGE_Count_unit_unit,Salt Dome_Count_unit_unit,Senior_Count_unit_unit,Service_Count_unit_unit,Shelter_Count_unit_unit,Storage_Count_unit_unit,TRAINING_Count_unit_unit,Training_Count_unit_unit,Utility_Count_unit_unit,Vacant_Count_unit_unit,Activity_Percent_unit_unit,Cabin_Percent_unit_unit,Community_Percent_unit_unit,Concession_Percent_unit_unit,Dugout_Percent_unit_unit,Firehouse_Percent_unit_unit,Medic Station_Percent_unit_unit,OFFICE_Percent_unit_unit,Office_Percent_unit_unit,POLICE_Percent_unit_unit,Police_Percent_unit_unit,Pool_Percent_unit_unit,Pool Closed_Percent_unit_unit,Pool/Rec_Percent_unit_unit,Rec Center_Percent_unit_unit,Recycling_Percent_unit_unit,Restrooms_Percent_unit_unit,SERVICE_Percent_unit_unit,STORAGE_Percent_unit_unit,Salt Dome_Percent_unit_unit,Senior_Percent_unit_unit,Service_Percent_unit_unit,Shelter_Percent_unit_unit,Storage_Percent_unit_unit,TRAINING_Percent_unit_unit,Training_Percent_unit_unit,Utility_Percent_unit_unit,Vacant_Percent_unit_unit,Total_Length_With_Steps_unit_unit,Total_Steps_unit_unit,Length_per_Step_unit_unit,Zero_Steps_Total_Length_unit_unit,tree_count_unit_unit,Under_18_Count,Over_18_Count,Total_Count,Under_18_Percent_Local,Over_18_Percent_Local,Under_18_Percent_Global,Over_18_Percent_Global,Park_Count,Non_Park_Count,Park_Global_Percent,Other_Global_Percent,Total_Facilities,Activity_Count,Cabin_Count,Community_Count,Concession_Count,Dugout_Count,Firehouse_Count,Medic Station_Count,OFFICE_Count,Office_Count,POLICE_Count,Police_Count,Pool_Count,Pool Closed_Count,Pool/Rec_Count,Rec Center_Count,Recycling_Count,Restrooms_Count,SERVICE_Count,STORAGE_Count,Salt Dome_Count,Senior_Count,Service_Count,Shelter_Count,Storage_Count,TRAINING_Count,Training_Count,Utility_Count,Vacant_Count,Activity_Percent,Cabin_Percent,Community_Percent,Concession_Percent,Dugout_Percent,Firehouse_Percent,Medic Station_Percent,OFFICE_Percent,Office_Percent,POLICE_Percent,Police_Percent,Pool_Percent,Pool Closed_Percent,Pool/Rec_Percent,Rec Center_Percent,Recycling_Percent,Restrooms_Percent,SERVICE_Percent,STORAGE_Percent,Salt Dome_Percent,Senior_Percent,Service_Percent,Shelter_Percent,Storage_Percent,TRAINING_Percent,Training_Percent,Utility_Percent,Vacant_Percent,Total_Length_With_Steps,Total_Steps,Length_per_Step,Zero_Steps_Total_Length,tree_count
Mount Washington,402.46471886285843,14375.214189127226,14777.678907990085,0.2810507813288109,10.038557394641916,0.11053686318672273,0.2396867726407205,51.59804087985364,10.319608175970728,0.3372420972539453,0.18427871742804813,72.2372572317951,10.319608175970728,0.0,0.0,0.0,0.0,10.319608175970728,0.0,0.0,0.0,0.0,0.0,10.319608175970728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.319608175970728,0.0,30.958824527912185,0.0,0.0,0.0,0.0,0.0,0.5733115653317066,0.0,0.0,0.0,0.0,0.3685574348560973,0.0,0.0,0.0,0.0,0.0,0.39690800676810434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6449755109981705,0.0,0.4993358794824541,0.0,0.0,0.0,0.0,0.0,62124.04121934379,16243.063268977927,39.46889531089186,2177.437325129824,9019.337545798417,4153.278203316915,148346.57787744777,152499.85608076467,2.9003339408637583,103.59397896469814,1.1406971170878617,2.4734735786152164,532.4715645278095,106.49431290556191,3.48020630410333,1.9016841590278852,745.4601903389333,106.49431290556191,0.0,0.0,0.0,0.0,106.49431290556191,0.0,0.0,0.0,0.0,0.0,106.49431290556191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.49431290556191,0.0,319.48293871668574,0.0,0.0,0.0,0.0,0.0,5.916350716975656,0.0,0.0,0.0,0.0,3.803368318055781,0.0,0.0,0.0,0.0,0.0,4.095935111752375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6558945565976195,0.0,5.152950624462668,0.0,0.0,0.0,0.0,0.0,641095.7636914827,167622.04851335444,407.3035347468124,22470.300023073563,93076.02947946111,39,1393,1432,0.0272346368715083,0.9727653631284916,0.010711343037627,0.0232263443101292,5.0,1.0,0.0326797385620915,0.0178571428571428,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0483870967741935,0.0,0.0,0.0,0.0,0.0,6020.0,1574.0,3.8246505717916137,211.0,874
Mount Washington,338.8210845643908,12101.994123030676,12440.815207595067,0.2366069026287638,8.451113214406897,0.09305715038846196,0.20178397870830622,43.43860058517831,8.687720117035662,0.28391242212534834,0.15513785923277917,60.81404081924963,8.687720117035662,0.0,0.0,0.0,0.0,8.687720117035662,0.0,0.0,0.0,0.0,0.0,8.687720117035662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.687720117035662,0.0,26.063160351106983,0.0,0.0,0.0,0.0,0.0,0.48265111761309176,0.0,0.0,0.0,0.0,0.3102757184655592,0.0,0.0,0.0,0.0,0.0,0.334143081424448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5429825073147289,0.0,0.4203735540501122,0.0,0.0,0.0,0.0,0.0,52300.07510455468,13674.47146421413,33.22749371318594,1833.1089446945246,7593.067382289168,2943.5827524458987,105138.73779890094,108082.32055134686,2.0555745477974092,73.42090628414871,0.8084544774638539,1.7530427311196475,377.38240415973064,75.47648083194612,2.466551661174709,1.3477943005704622,528.3353658236229,75.47648083194612,0.0,0.0,0.0,0.0,75.47648083194612,0.0,0.0,0.0,0.0,0.0,75.47648083194612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.47648083194612,0.0,226.42944249583837,0.0,0.0,0.0,0.0,0.0,4.193137823997002,0.0,0.0,0.0,0.0,2.6955886011409316,0.0,0.0,0.0,0.0,0.0,2.9029415704594617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7172800519966325,0.0,3.652087782190937,0.0,0.0,0.0,0.0,0.0,454368.4146083156,118799.98082948319,288.6711655707215,15925.537455540632,65966.4442471209,39,1393,1432,0.0272346368715083,0.9727653631284916,0.010711343037627,0.0232263443101292,5.0,1.0,0.0326797385620915,0.0178571428571428,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0483870967741935,0.0,0.0,0.0,0.0,0.0,6020.0,1574.0,3.8246505717916137,211.0,874
Mount Washington,426.3224292654451,15227.36266581449,15653.685095079934,0.29771119362112003,10.633633146518498,0.11708937908965782,0.25389516741666485,54.65672170069809,10.931344340139619,0.35723347516796133,0.19520257750249256,76.51941038097733,10.931344340139619,0.0,0.0,0.0,0.0,10.931344340139619,0.0,0.0,0.0,0.0,0.0,10.931344340139619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.931344340139619,0.0,32.79403302041886,0.0,0.0,0.0,0.0,0.0,0.6072969077855337,0.0,0.0,0.0,0.0,0.39040515500498624,0.0,0.0,0.0,0.0,0.0,0.4204363207746001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6832090212587262,0.0,0.5289360164583681,0.0,0.0,0.0,0.0,0.0,65806.6929276405,17205.93599137976,41.80857238096601,2306.5136557694595,9553.994953282026,4660.2772742253965,166455.54469220457,171115.82196642994,3.2543835713864406,116.23990551131604,1.2799443214021933,2.7754155013289603,597.4714454135124,119.49428908270248,3.9050421268857014,2.1338265907625376,836.4600235789173,119.49428908270248,0.0,0.0,0.0,0.0,119.49428908270248,0.0,0.0,0.0,0.0,0.0,119.49428908270248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.49428908270248,0.0,358.4828672481075,0.0,0.0,0.0,0.0,0.0,6.638571615705685,0.0,0.0,0.0,0.0,4.267653181525087,0.0,0.0,0.0,0.0,0.0,4.5959341954885495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.468393067668905,0.0,5.781981729808178,0.0,0.0,0.0,0.0,0.0,719355.6202778688,188084.0110161737,457.0239010659904,25213.294996450222,104438.00865828196,39,1393,1432,0.0272346368715083,0.9727653631284916,0.010711343037627,0.0232263443101292,5.0,1.0,0.0326797385620915,0.0178571428571428,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0483870967741935,0.0,0.0,0.0,0.0,0.0,6020.0,1574.0,3.8246505717916137,211.0,874
North Oakland,55893.14577597749,1624627.437221746,1680520.5829977235,123.93158708642444,3602.278131312075,15.351042509194436,27.08841079152522,0.0,3726.2097183984997,0.0,66.53945925711585,11178.6291551955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7452.419436796999,0.0,3726.2097183984997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0155346961849,0.0,155.25873826660393,0.0,0.0,0.0,0.0,1088053.2377723618,268287.099724692,15111.850524616137,0.0,2887812.5317588374,208269582.9823114,6053702545.352518,6261972128.33483,461795.08421798475,13422843.78126944,57201.2037853088,100937.09954735207,0.0,13884638.865487427,0.0,247939.97974084612,41653916.59646229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27769277.730974853,0.0,13884638.865487427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028491.7678138824,0.0,578526.6193953085,0.0,0.0,0.0,0.0,4054314548.722328,999693998.3150948,56309924.28781012,0.0,10760595120.752756,15,436,451,0.0332594235033259,0.966740576496674,0.0041197473221642,0.0072696957065443,0.0,1.0,0.0,0.0178571428571428,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074074074074074,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,292.0,72.0,4.055555555555555,0.0,775
North Oakland,247.1641320256915,7184.237437546765,7431.401569572457,0.5480357694582952,15.929573032254469,0.06788358473652542,0.11978720195992786,0.0,16.477608801712766,0.0,0.29424301431629846,49.43282640513829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.95521760342553,0.0,16.477608801712766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2205636149416852,0.0,0.6865670334046975,0.0,0.0,0.0,0.0,4811.461770100127,1186.387833723319,66.82585791805732,0.0,12770.146821327393,4072.67387733423,118379.05403451493,122451.72791184919,9.030319018479434,262.48127280380254,1.1185591533463857,1.9738066533474519,0.0,271.511591822282,0.0,4.848421282540735,814.534775466846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.023183644564,0.0,271.511591822282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.111969764613463,0.0,11.312982992595066,0.0,0.0,0.0,0.0,79281.38481210633,19548.834611204304,1101.130344612588,0.0,210421.48366226855,15,436,451,0.0332594235033259,0.966740576496674,0.0041197473221642,0.0072696957065443,0.0,1.0,0.0,0.0178571428571428,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074074074074074,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,292.0,72.0,4.055555555555555,0.0,775
North Oakland,310.6952156792354,9030.874269076443,9341.569484755679,0.6889029172488581,20.024111461366832,0.08533238552025058,0.15057731169781285,0.0,20.713014378615693,0.0,0.36987525676099337,62.13904313584708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.426028757231386,0.0,20.713014378615693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5342973613789388,0.0,0.8630422657756526,0.0,0.0,0.0,0.0,6048.200198555783,1491.33703526033,84.00278053549698,0.0,16052.586143427163,6435.434469731107,187056.62858685086,193492.06305658197,14.269256030445895,414.7597086182945,1.7674909282425277,3.1189100222900947,0.0,429.02896464874044,0.0,7.661231511584627,1287.0868939462214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.0579292974809,0.0,429.02896464874044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.77992330731408,0.0,17.87620686036416,0.0,0.0,0.0,0.0,125276.45767743222,30890.085454709315,1739.9508010754475,0.0,332497.4476027739,15,436,451,0.0332594235033259,0.966740576496674,0.0041197473221642,0.0072696957065443,0.0,1.0,0.0,0.0178571428571428,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074074074074074,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,292.0,72.0,4.055555555555555,0.0,775
Oakwood,8.302824038903465,332.1129615561386,340.41578559504205,0.1012539516939446,4.0501580677577875,0.0022803691400447627,0.005537523327321773,4.151412019451732,0.0,0.027133411891841385,0.0,12.454236058355198,0.0,0.0,0.0,4.151412019451732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.151412019451732,0.0,0.0,0.0,0.0,0.0,4.151412019451732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12973162560786664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23063400108065157,0.0,0.0,0.0,0.0,0.0,0.06695825837825367,0.0,0.0,0.0,0.0,0.0,2914.291237655116,601.9547428205012,20.09856025969046,0.0,381.92990578955937,34.46844351049662,1378.737740419865,1413.2061839303615,0.4203468720792268,16.813874883169085,0.00946675185676864,0.02298854089903796,17.23422175524831,0.0,0.1126419722565249,0.0,51.70266526574494,0.0,0.0,0.0,17.23422175524831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.23422175524831,0.0,0.0,0.0,0.0,0.0,17.23422175524831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385694298515097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574567641804608,0.0,0.0,0.0,0.0,0.0,0.277971318633037,0.0,0.0,0.0,0.0,0.0,12098.423672184315,2498.9621545110053,83.43740463575391,0.0,1585.5484014828446,2,80,82,0.024390243902439,0.975609756097561,0.0005492996429552,0.0013338891204668,1.0,0.0,0.0065359477124183,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,702.0,145.0,4.841379310344828,0.0,92
Overbrook,197.51849126548106,3061.5366146149563,3259.0551058804376,0.5985408826226698,9.277383680651385,0.05424841836459223,0.05104687977682209,0.0,0.0,0.0,0.0,19.751849126548105,0.0,0.0,9.875924563274053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.875924563274053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.291974854424684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172452852046283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25697.155713639087,10043.815280849713,25.267606404758197,0.0,2715.8792549003647,1950.6777195895959,30235.504653638734,32186.182373228334,5.911144604816957,91.62274137466285,0.5357532874456437,0.5041351338664148,0.0,0.0,0.0,0.0,195.06777195895958,0.0,0.0,97.53388597947979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.53388597947979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.51129532649326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.095867873717487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253783.17131860644,99191.96204113096,249.54097474789228,0.0,26821.818644356947,20,310,330,0.0606060606060606,0.9393939393939394,0.0054929964295523,0.005168820341809,0.0,0.0,0.0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2602.0,1017.0,2.5585054080629304,0.0,275
Overbrook,115.83989322367373,1795.5183449669425,1911.3582381906165,0.35102997946567793,5.440964681718008,0.03181540599386797,0.02993777982437536,0.0,0.0,0.0,0.0,11.583989322367373,0.0,0.0,5.791994661183686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.791994661183686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9306648870612286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3619996663239804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15070.770108399951,5890.458570423809,14.81884966411008,0.0,1592.7985318255137,670.9440431036064,10399.632668105898,11070.576711209507,2.0331637669806253,31.514038388199697,0.18427466165987474,0.17339946091047476,0.0,0.0,0.0,0.0,67.09440431036064,0.0,0.0,33.54720215518032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54720215518032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18240071839344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09670013469877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87289.8200077792,34117.50459181839,85.83069813940925,0.0,9225.480592674588,20,310,330,0.0606060606060606,0.9393939393939394,0.0054929964295523,0.005168820341809,0.0,0.0,0.0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2602.0,1017.0,2.5585054080629304,0.0,275
Perry North,2336.9411120119044,5475.507372911614,7812.448484923518,4.064245412194617,9.522621518107155,0.6418404592177702,0.09129649642203588,27.17373386060354,0.0,0.17760610366407542,0.0,271.7373386060354,0.0,13.58686693030177,0.0,13.58686693030177,27.17373386060354,13.58686693030177,0.0,0.0,13.58686693030177,0.0,0.0,13.58686693030177,0.0,0.0,0.0,0.0,13.58686693030177,0.0,0.0,13.58686693030177,0.0,27.17373386060354,108.69493544241416,13.58686693030177,0.0,0.0,0.0,0.0,0.0,3.3967167325754426,0.0,0.4245895915719303,0.6469936633477031,0.4852452475107773,0.0,0.0,0.5907333447957289,0.0,0.0,0.5225718050116057,0.0,0.0,0.0,0.0,0.7548259405723198,0.0,0.0,1.6983583662877213,0.0,1.0064345874297598,1.7531441200389377,0.5661194554292396,0.0,0.0,0.0,0.0,42404.61168947182,15665.65757063794,36.77763372894347,0.0,13681.974998813883,31751.70791285719,74394.99005163633,106146.6979644935,55.22036158757773,129.38259139415013,8.720600909875625,1.2404333480889733,369.2059059634557,0.0,2.413110496493174,0.0,3692.059059634557,0.0,184.60295298172784,0.0,184.60295298172784,369.2059059634557,184.60295298172784,0.0,0.0,184.60295298172784,0.0,0.0,184.60295298172784,0.0,0.0,0.0,0.0,184.60295298172784,0.0,0.0,184.60295298172784,0.0,369.2059059634557,1476.8236238538227,184.60295298172784,0.0,0.0,0.0,0.0,0.0,46.15073824543196,0.0,5.768842280678995,8.790616808653704,6.5929626064902775,0.0,0.0,8.026215347031643,0.0,0.0,7.1001135762202905,0.0,0.0,0.0,0.0,10.25571961009598,0.0,0.0,23.07536912271598,0.0,13.674292813461308,23.81973586861004,7.691789707571982,0.0,0.0,0.0,0.0,576145.8162559726,212847.20478793222,499.69281548653305,0.0,185895.17365259994,172,403,575,0.2991304347826087,0.7008695652173913,0.0472397692941499,0.0067194664443518,2.0,0.0,0.0130718954248366,0.0,20,0,1,0,1,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,8,1,0,0,0,0,0.0,0.25,0.0,0.03125,0.0476190476190476,0.0357142857142857,0.0,0.0,0.0434782608695652,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.125,0.0,0.074074074074074,0.1290322580645161,0.0416666666666666,0.0,0.0,0.0,0.0,3121.0,1153.0,2.7068516912402427,0.0,1007
